rating,review_title,review_text,reviewer_name,verified_purchase,review_date,helpful_upvotes,helpful_total,review_date_raw,product,sentiment,clean_text,word_count
4.0,Very Good,"Overall, this is a great phone.I think it has a weakness just its battery..",Abhijeet Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,overall great phone think weakness battery,6
4.0,Really Nice,Amazing device,Abhay Srivastava,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,amazing device,2
4.0,Good quality product,Beautiful thank you Flipkart 🥰🤗❤️,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,beautiful thank flipkart,3
4.0,Delightful,"Camera is very good, pictures are realistic in nature ,Snapdragon 8 gen3 is very good and fast but not performing at its optimum level.There is no screen safety, screen guard is must otherwise small scratches will come definitely.",Neelam Minj,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,camera good picture realistic nature snapdragon gen good fast performing optimum level screen safety screen guard must otherwise small scratch come definitely,22
4.0,Worth the money,"All good except battery, it is the main drawback. You won't get more than 4-5hr sot.",Subhajit Pal,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good except battery main drawback get sot,7
4.0,Worth the money,Just awesome...,Beauty moni  Dutta,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,awesome,1
4.0,Nice product,Okay,Neeraj Saini,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,okay,1
4.0,Delightful,S24 is a good phone no doubt about that. If you can do the small settings accordingly to save a little more on battery life than it becomes a great phone have.,Wasim Akram,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good phone doubt small setting accordingly save little battery life becomes great phone,13
4.0,Delightful,"The device is excellent, though its compact size makes it appear quite small, yet it is very convenient to use. The camera quality is outstanding, making it ideal for videography and creating reels. While the AI features and battery life could be improved, and the device seems to heat up consistently, which is a common issue with Samsung mobile devices. However, the other aspects of its performance, including sound quality, are top-notch.",Pravin Chougule,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,device excellent though compact size make appear quite small yet convenient use camera quality outstanding making ideal videography creating reel feature battery life could improved device seems heat consistently common issue samsung mobile device however aspect performance including sound quality top notch,42
4.0,Worth the money,"Good And amazing phone,With great performance.",M. Irshad Y. Malek,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good amazing phone great performance,5
4.0,Good choice,"Meets expectation. The camera, still there is a scope of improvement. The picture becomes blurry when the max zoom is done.",Ravi Ranjan Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,meet expectation camera still scope improvement picture becomes blurry max zoom done,12
4.0,Pretty good,Good price phone good performance,Sarvar alam,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good price phone good performance,5
4.0,Worth the money,Good product and easy to use in office,Shubham  Thakur,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good product easy use office,5
4.0,Delightful,Vallu for money good display,Arvind Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,vallu money good display,4
3.0,Fair,"Overvall performance is good but battery drain very fast and too much heating problem, just in normal use, no gaming no extensive use then also mobile heat a lot.",Karmachand Yadav,True,2024-10-01,0.0,0.0,30 days ago,Samsung S24,neutral,overvall performance good battery drain fast much heating problem normal use gaming extensive use also mobile heat lot,18
5.0,Great product,Under 50k this one is the best flagship phone with best camera and performance 💀,hussain Crox,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,one best flagship phone best camera performance,7
5.0,Highly recommended,Excellent using experience,Snehal  Raja,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,excellent using experience,3
4.0,Worth the money,"Everything is good, phone is really smooth but it's heats up very easily",Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,everything good phone really smooth heat easily,7
4.0,Value-for-money,All over best phone except battery backup,Nargesh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,best phone except battery backup,5
4.0,Good quality product,"The phone is good, but it heats up quickly.",Sayak Senapati,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,phone good heat quickly,4
4.0,Nice product,"Everything is good except the battery. For normal usage, it will last for one day. For heavy usage, it requires charging one more time a day.",Ravi  Vadodaria,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,everything good except battery normal usage last one day heavy usage requires charging one time day,16
4.0,Delightful,Must buy..Value for,Sweety Bordoloi,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,must buy value,3
4.0,Worth the money,Very Great at this Price,Anand Sharma,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,great price,2
4.0,Wonderful,Special thanks to Samsung  for camera and performance,Mohit Kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,special thanks samsung camera performance,5
4.0,Delightful,Really Happy with S24 (Snapdragon 8gen3).,Shashi Ranjan,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,really happy snapdragon gen,4
4.0,Worth the money,Good camera quality and performance. Battery performance need to improve.,Sonali  Sahi,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good camera quality performance battery performance need improve,8
4.0,Good quality product,5g Connecting Issu. GOOD CAMERA BUT BATTERY BACKUP Averages OVER ALL GOOD 👍,suman konai,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,connecting issu good camera battery backup average good,8
4.0,Value-for-money,Jio 5g not working . I visit all service center and jio office . Fault in s24 device. And my jio sim working super fast 5g on other devices,Senthil Raja,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,jio working visit service center jio office fault device jio sim working super fast device,15
5.0,Worth every penny,All thing is very good but main problem is over heating and battery backup issue,VINAY kumar,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,thing good main problem heating battery backup issue,8
4.0,Wonderful,"I'm not satisfied with camera, battery is also decent but display and performance is excellent.. Install Expart Raw camera..",Sukanta  Mondal,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,satisfied camera battery also decent display performance excellent install expart raw camera,12
5.0,Perfect product!,Just love the product and design,Barad Vishvjit,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,love product design,3
4.0,Very Good,Excellent Camera. Phone sound less. Heating issues,ASHOK M S,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,excellent camera phone sound less heating issue,7
5.0,Worth every penny,Best compact size smartphone at this price point.,Rupesh Musmade,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,best compact size smartphone price point,6
4.0,Good choice,Display is okay but compared to s20fe felt that was better small and compact in sixe,SHON GEORGE,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,display okay compared felt better small compact sixe,8
4.0,Nice product,I am writing this review after 4-5 days of my purchase. (Samsung s24 snapdragon edition with 256gb storage)Design: very compact and ergonomic. It has a premium in hand feel. Display: the display is great. The adaptive brightness works flawlessly.Battery: this is one area where it can be better. Note that you'll get worse battery life for the first 2-3 days when the phone is learning your usage patterns. I am getting around 5- 5.5hrs of SOT which lasts me a full day. Performance: daily...,Soumodev Mal,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,writing review day purchase samsung snapdragon edition storage design compact ergonomic premium hand feel display display great adaptive brightness work flawlessly battery one area better note get worse battery life first day phone learning usage pattern getting around hr sot last full day performance daily,45
4.0,Wonderful,"Nice phone, good design and proper smoothly working ￼",Vinod Kumar,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,nice phone good design proper smoothly working,7
5.0,Terrific purchase,just just................. superb,JEEVAN H B,True,2024-10-01,0.0,0.0,22 days ago,Samsung S24,positive,superb,1
4.0,Wonderful,Camera quality is good,Isha Roy,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,camera quality good,3
4.0,Really Nice,Everything is super Battery back up is very slow 😴,Pusparaj,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,everything super battery back slow,5
4.0,Good choice,Love it 😍,Flipkart Customer,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,love,1
4.0,Good choice,Everything is perfect just minor heating problem and battery is also good as per size,Happy Damor,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,everything perfect minor heating problem battery also good per size,10
4.0,Good choice,"The product is awesome with great camera and display, only thing thats creating problem is battery",Rohit  Singh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,product awesome great camera display thing thats creating problem battery,10
4.0,Nice product,Camera - 8/10Battery - 7/10Performance - 9/10Display- 10/10,Wasim Shaikh,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,camera battery performance display,4
4.0,Value-for-money,Best value for money problem 😀,Mehul Dhapa,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,best value money problem,4
4.0,Worth the money,"All good, but battery life is disappointing.",Ravi Ranjan,True,2024-10-01,0.0,0.0,1 month ago,Samsung S24,positive,good battery life disappointing,4
5.0,Must buy!,Samsung galaxy s24 is good product but battery is not good at all,Asif Ali,True,2024-10-01,0.0,0.0,2 months ago,Samsung S24,positive,samsung galaxy good product battery good,6
1.0,Unsatisfactory,I am rating it 1 star because i lost it.,Deepanshu Kaushik,True,2024-09-01,1.0,5.0,29 days ago,iPhone 15,negative,rating star lost,3
1.0,Utterly Disappointed,The colour of the crome is gone very bad product,samin israr,True,2024-09-01,0.0,0.0,1 month ago,iPhone 15,negative,colour crome gone bad product,5
1.0,Unsatisfactory,Build quality worst,Arif  Khan,True,2024-09-01,2.0,1.0,3 months ago,iPhone 15,negative,build quality worst,3
1.0,Waste of money!,Wast,Flipkart Customer,True,2024-09-01,1.0,2.0,3 months ago,iPhone 15,negative,wast,1
1.0,Very poor,Too much expensive,Farhan Ahmad,True,2024-09-01,1.0,1.0,3 months ago,iPhone 15,negative,much expensive,2
1.0,Don't waste your money,I am not satisfied this phone hitting and not backup battery and all problem many create this phone,MOHD faiyaz,True,2024-09-01,2.0,2.0,3 months ago,iPhone 15,negative,satisfied phone hitting backup battery problem many create phone,9
1.0,Hated it!,I had bought this 11months back and now My front camera has started showing 2-3 green pink lines,Sandeep Thakur,True,2024-09-01,3.0,0.0,3 months ago,iPhone 15,negative,bought month back front camera started showing green pink line,10
1.0,Did not meet expectations,There's a glitch in my display,Flipkart Customer,True,2024-09-01,0.0,1.0,3 months ago,iPhone 15,negative,glitch display,2
1.0,Absolute rubbish!,One of the useless smartphonesThis was my fist time of buying an iphone hoping for a great experience but i am having an awful oneThis phone got heated like anythingDo not waste your money,A N,True,2024-09-01,6.0,2.0,4 months ago,iPhone 15,negative,one useless smartphonesthis fist time buying iphone hoping great experience awful onethis phone got heated like anythingdo waste money,19
1.0,Worthless,Camera automatic flicking,Nitesh Kumar,True,2024-09-01,1.0,0.0,4 months ago,iPhone 15,negative,camera automatic flicking,3
1.0,Not recommended at all,Battery is very cheap,Adnaan Shaikh,True,2024-09-01,2.0,1.0,5 months ago,iPhone 15,negative,battery cheap,2
1.0,Hated it!,Some time it is hanging 😒Not for use that much,Flipkart Customer,True,2024-09-01,4.0,1.0,5 months ago,iPhone 15,negative,time hanging use much,4
